id,id_anfitrion,ultima_extraccion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,noches_minimas,noches_maximas,min_noches_minimas,max_noches_minimas,min_noches_maximas,max_noches_maximas,precio,tiene_disponibilidad,disp_30d,disp_60d,disp_90d,disp_365d,calendario_ultima_extraccion,calendario_actualizado,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,antiguedad_host,vecindario_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia
48654720,36767238,2025-06-17,Isole,Cannaregio,45.43883,12.33841,Entire condo,Entire home/apt,7,2.0,2.0,6.0,3,1125,3,5,1125,1125,$164.00,t,13,34,57,195,2025-06-17,,9,2,0,2021-08-13,2024-09-07,0.19,5.0,5.0,4.89,5.0,5.0,5.0,5.0,f,f,within a day,100%,8%,t,t,2015-06-26,Castello,3,3,0,0,IT027042C236U2MVIM
49409960,208736014,2025-06-17,Terraferma,Piave 1860,45.48746,12.24154,Entire condo,Entire home/apt,4,1.0,1.0,2.0,2,60,2,2,60,60,$105.00,t,14,44,74,74,2025-06-17,,14,0,0,2021-05-16,2023-09-30,0.28,4.93,4.93,5.0,5.0,4.86,4.64,4.71,f,f,within a day,100%,50%,t,t,2018-08-10,,1,1,0,0,IT027042LOC12878
49437666,197224424,2025-06-17,Isole,Lido,45.4202,12.37785,Entire condo,Entire home/apt,3,1.0,1.0,2.0,2,365,2,2,365,365,$150.00,t,8,13,24,297,2025-06-17,,8,0,0,2022-04-22,2023-05-30,0.21,5.0,5.0,5.0,5.0,4.88,5.0,4.75,f,f,a few days or more,40%,0%,t,t,2018-06-22,Castello,4,4,0,0,IT027042B4666NANWH
49789909,5158215,2025-06-17,Isole,Cannaregio,45.44673,12.32637,Entire condo,Entire home/apt,3,1.0,2.0,3.0,4,90,4,4,90,90,$137.00,t,12,36,51,137,2025-06-17,,66,9,2,2021-08-09,2025-06-03,1.41,4.79,4.85,4.86,4.68,4.83,4.85,4.77,f,t,within a day,100%,100%,t,t,2013-02-20,,1,1,0,0,IT027042C2DNEV76AO
49850484,2439034,2025-06-17,Isole,Castello,45.433223724365234,12.351096153259276,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,2,28,2,3,28,28,$170.00,t,19,48,56,313,2025-06-17,,70,12,1,2021-07-18,2025-06-05,1.47,4.66,4.77,4.74,4.79,4.79,4.93,4.61,f,t,within a day,60%,90%,t,t,2012-05-22,,1,1,0,0,IT027042C2HCV3CYF8
49963602,402908686,2025-06-17,Isole,Cannaregio,45.442257,12.341074,Entire condo,Entire home/apt,2,1.0,1.0,1.0,2,1125,2,2,1125,1125,$141.00,t,6,24,24,253,2025-06-17,,78,6,1,2021-07-05,2025-05-19,1.62,4.92,4.91,4.96,4.95,4.96,4.92,4.86,f,f,within a day,100%,91%,t,t,2021-05-22,,1,1,0,0,IT027042C2Z5HIHQ5T
50124062,404453108,2025-06-17,Isole,Cannaregio,45.44086,12.34027,Entire condo,Entire home/apt,4,1.0,2.0,2.0,3,30,3,3,30,30,$153.00,t,28,58,77,167,2025-06-17,,65,10,1,2021-08-31,2025-05-27,1.41,4.55,4.65,4.45,4.78,4.74,4.91,4.4,f,f,within a day,100%,66%,t,t,2021-05-31,,1,1,0,0,IT027042C298GYXRKI
50151623,404431792,2025-06-17,Isole,Castello,45.4361,12.34705,Entire rental unit,Entire home/apt,5,1.5,2.0,5.0,2,1125,2,2,1125,1125,$160.00,t,1,6,10,167,2025-06-17,,87,8,0,2021-06-25,2024-12-28,1.8,4.57,4.52,4.55,4.62,4.7,4.74,4.61,f,f,within a day,100%,100%,f,t,2021-05-31,,1,1,0,0,IT027042C2QP7CEEEX
52064525,569438,2025-06-17,Isole,Lido,45.41066,12.37247,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,31,365,31,31,365,365,$400.00,t,0,15,36,311,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,67%,75%,t,t,2011-05-09,,1,1,0,0,
54194619,195205730,2025-06-17,Isole,San Polo,45.43617,12.33031,Private room in rental unit,Private room,1,,1.0,,2,20,1,2,20,20,,t,8,38,68,125,2025-06-17,,160,43,1,2022-02-14,2025-06-07,3.93,4.84,4.83,4.85,4.76,4.91,4.83,4.69,f,f,a few days or more,30%,43%,t,t,2018-06-12,,1,0,1,0,Exempt
548549712570151444,442250840,2025-06-17,Terraferma,Piave 1860,45.485198974609375,12.232922554016112,Entire condo,Entire home/apt,5,1.0,2.0,2.0,2,365,2,2,365,365,$117.00,t,29,59,89,364,2025-06-17,,5,0,0,2022-04-17,2022-08-18,0.13,4.6,5.0,5.0,4.4,4.2,4.8,4.6,f,f,a few days or more,38%,33%,t,t,2022-01-26,,1,1,0,0,IT027042B4NP9Q15GR
572940417677461635,3296218,2025-06-17,Isole,San Marco,45.433732931586704,12.332942781306087,Private room in guest suite,Private room,3,1.0,1.0,2.0,1,365,1,2,365,365,$151.00,t,11,29,45,297,2025-06-17,,47,37,2,2022-06-03,2025-05-25,1.27,4.74,4.81,4.81,4.55,4.77,4.91,4.62,f,f,within a day,73%,50%,t,t,2012-08-18,,2,0,2,0,IT027042B4UL68HISV
584486014515026500,197224424,2025-06-17,Isole,Castello,45.43235,12.35091,Entire condo,Entire home/apt,4,1.0,1.0,1.0,2,365,2,2,365,365,$150.00,t,5,11,14,183,2025-06-17,,1,0,0,2023-09-24,2023-09-24,0.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,a few days or more,40%,0%,t,t,2018-06-22,Castello,4,4,0,0,IT027042C2AO8P3DTB
593341946449609734,632312,2025-06-17,Isole,Castello,45.43418,12.34128,Entire condo,Entire home/apt,3,,1.0,,3,365,2,7,365,365,,t,26,56,86,133,2025-06-17,,2,0,0,2022-06-07,2022-07-05,0.05,5.0,5.0,5.0,5.0,4.5,5.0,5.0,f,f,within a day,88%,29%,t,t,2011-05-27,Castello,6,6,0,0,IT027042B4895KUPWB
598983216699963674,452983279,2025-06-17,Isole,Castello,45.43324,12.35681,Entire condo,Entire home/apt,4,2.0,1.0,4.0,4,15,4,4,15,15,$200.00,t,25,55,81,356,2025-06-17,,2,0,0,2022-10-28,2023-10-02,0.06,4.5,4.5,5.0,4.5,4.0,5.0,4.0,f,f,within a day,100%,11%,t,t,2022-04-06,Castello,1,1,0,0,IT027042C27DJS6592
599832163317711182,36767238,2025-06-17,Isole,Cannaregio,45.43906,12.34055,Entire condo,Entire home/apt,3,1.0,1.0,2.0,3,1125,3,5,1125,1125,$143.00,t,23,38,68,316,2025-06-17,,5,0,0,2022-05-01,2024-05-21,0.13,5.0,4.8,5.0,5.0,4.8,5.0,5.0,f,f,within a day,100%,8%,t,t,2015-06-26,Castello,3,3,0,0,IT027042C2ZGAOGS5N
654142489347639711,14272299,2025-06-17,Isole,Giudecca,45.42553384151428,12.329329546032737,Entire home,Entire home/apt,4,2.0,2.0,3.0,3,28,3,3,28,28,$224.00,t,18,29,41,255,2025-06-17,,19,4,1,2022-07-15,2025-06-16,0.53,4.89,4.89,4.84,4.95,4.95,4.95,4.63,f,f,within a day,100%,100%,t,t,2014-04-14,,1,1,0,0,IT027042C2EJVFDWHB
694077603025700878,29929841,2025-06-17,Isole,Malamocco,45.37337,12.33999,Entire home,Entire home/apt,4,1.0,1.0,1.0,31,365,31,31,365,365,$115.00,t,0,0,9,284,2025-06-17,,0,0,0,,,,,,,,,,,t,,a few days or more,33%,100%,t,t,2015-03-24,Lido,1,1,0,0,
707685095284513627,9898768,2025-06-17,Isole,Santa Croce,45.43885304497092,12.32519952874395,Entire condo,Entire home/apt,2,1.0,1.0,2.0,31,100,31,31,100,100,$130.00,t,0,0,7,259,2025-06-17,,5,1,0,2023-05-20,2024-11-17,0.2,5.0,4.8,4.8,5.0,5.0,5.0,4.8,f,t,within a day,100%,100%,t,t,2013-11-09,,1,1,0,0,
735211027290420608,331955920,2025-06-17,Isole,Lido,45.42241,12.37817,Entire condo,Entire home/apt,6,1.5,3.0,6.0,4,1125,3,4,1125,1125,$180.00,t,14,14,21,111,2025-06-17,,12,3,0,2022-10-17,2025-05-11,0.37,4.92,5.0,5.0,5.0,5.0,5.0,4.83,f,f,within a day,100%,19%,t,t,2020-01-30,,1,1,0,0,IT027042C2UAHHIUSU
748252587124786147,28926437,2025-06-17,Isole,Castello,45.437365387,12.3414217,Entire villa,Entire home/apt,4,2.0,2.0,2.0,31,100,31,31,100,100,$200.00,t,23,53,58,228,2025-06-17,,6,5,1,2024-05-31,2025-06-10,0.47,4.67,4.5,5.0,4.83,4.33,4.33,4.33,f,t,within a day,100%,73%,t,t,2015-03-07,Castello,1,1,0,0,
751158143109279616,454228706,2025-06-17,Isole,San Polo,45.43857796932487,12.32909013485933,Entire condo,Entire home/apt,3,1.0,1.0,2.0,2,365,2,2,365,365,$183.00,t,21,43,63,331,2025-06-17,,50,18,1,2022-11-20,2025-06-09,1.59,4.82,4.76,4.78,4.84,4.88,4.92,4.68,f,t,within a day,100%,93%,t,t,2022-04-14,,1,1,0,0,IT027042C2L9RE7HPZ
759085255211253914,23825708,2025-06-17,Isole,San Marco,45.43283,12.33778,Entire rental unit,Entire home/apt,6,3.0,4.0,4.0,3,365,3,3,1125,1125,$451.00,t,30,60,90,350,2025-06-17,,19,10,0,2023-04-13,2025-05-10,0.72,4.74,4.63,4.79,4.84,4.95,5.0,4.58,f,f,within a day,100%,94%,t,t,2014-11-16,,1,1,0,0,IT027042C24BCT9C8M
787750536550792351,472500357,2025-06-17,Terraferma,Bissuola,45.4928281,12.257118,Entire condo,Entire home/apt,6,,3.0,,1,1125,1,1,1125,1125,,t,0,0,0,0,2025-06-17,,6,0,0,2023-02-12,2024-01-01,0.21,4.83,4.83,5.0,5.0,5.0,5.0,4.83,f,f,within a day,100%,68%,t,t,2022-07-31,,4,1,3,0,IT027042B4NW97EJUA
819539247727625519,74767724,2025-06-17,Isole,Dorsoduro,45.43289,12.31203,Entire condo,Entire home/apt,4,1.0,2.0,6.0,4,30,4,4,30,30,$460.00,t,27,57,87,177,2025-06-17,,14,1,0,2023-05-26,2024-09-09,0.56,4.93,4.93,4.86,4.93,5.0,4.86,4.64,f,f,within a day,100%,78%,t,t,2016-05-30,Dorsoduro/Accademia,2,1,1,0,IT027042C2ATSDOQ7J
822993737972241831,499165695,2025-06-17,Isole,San Marco,45.43658162630803,12.336377563256343,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,365,1,4,365,365,$525.00,t,19,45,61,238,2025-06-17,,0,0,0,,,,,,,,,,,t,f,within a day,75%,100%,t,t,2023-02-02,,6,6,0,0,IT027042B44AIJHYZB
823007908288694504,499165695,2025-06-17,Isole,San Marco,45.43808,12.33604,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,1,365,1,4,365,365,$543.00,t,10,37,54,231,2025-06-17,,1,1,0,2024-06-21,2024-06-21,0.08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,within a day,75%,100%,t,t,2023-02-02,,6,6,0,0,IT027042B4GGMCYUP8
823014133392593031,499165695,2025-06-17,Isole,Castello,45.43824,12.33861,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,365,1,4,365,365,$597.00,t,16,42,59,236,2025-06-17,,4,1,0,2023-04-03,2024-11-03,0.15,5.0,5.0,5.0,5.0,4.75,5.0,5.0,t,f,within a day,75%,100%,t,t,2023-02-02,,6,6,0,0,IT027042B48ONBQCJR
823016630484369401,499165695,2025-06-17,Isole,Castello,45.43811761679411,12.338369579048305,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,1,365,1,4,365,365,$651.00,t,5,14,23,177,2025-06-17,,2,2,0,2024-10-23,2025-01-19,0.25,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,f,within a day,75%,100%,t,t,2023-02-02,,6,6,0,0,IT027042B4OTAA62MD
825981186065631018,499165695,2025-06-17,Isole,Castello,45.43819803703444,12.338107339815522,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,365,1,4,365,365,$453.00,t,14,36,53,227,2025-06-17,,1,0,0,2023-02-20,2023-02-20,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,within a day,75%,100%,t,t,2023-02-02,,6,6,0,0,IT027042B4E9FFT6MW
825983269010993299,499165695,2025-06-17,Isole,Castello,45.43666151855226,12.338157776451514,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,1,365,1,4,365,365,$507.00,t,19,43,56,226,2025-06-17,,1,0,0,2023-08-02,2023-08-02,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,within a day,75%,100%,t,t,2023-02-02,,6,6,0,0,IT027042B4NVFENIR4
836120721308409563,632312,2025-06-17,Isole,Cannaregio,45.44646115885438,12.322587815344228,Entire rental unit,Entire home/apt,4,,1.0,,1,365,1,5,365,365,,t,0,0,0,0,2025-06-17,,3,0,0,2023-11-24,2024-01-11,0.16,5.0,5.0,4.67,5.0,5.0,5.0,4.67,f,f,within a day,88%,29%,t,t,2011-05-27,Castello,6,6,0,0,IT027042B45ND2HSNU
846826581345715023,13261458,2025-06-17,Terraferma,Piave 1860,45.4871361,12.2459326,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,2,30,2,2,30,30,$110.00,t,29,59,89,364,2025-06-17,,4,0,0,2023-04-10,2023-05-22,0.15,5.0,4.75,4.75,5.0,5.0,4.75,4.75,f,,within a day,80%,42%,t,t,2014-03-18,,3,3,0,0,it027042c29egeqz3w
892660391744921000,509154469,2025-06-17,Terraferma,Piave 1860,45.4877153,12.23804,Private room in rental unit,Private room,8,2.5,4.0,9.0,1,365,1,1,365,365,$61.00,t,29,59,89,364,2025-06-17,,4,1,0,2023-06-17,2024-07-06,0.16,4.0,4.0,3.75,4.0,4.25,3.75,3.5,f,f,a few days or more,33%,21%,f,t,2023-04-08,,1,0,1,0,IT027042B4ALWY5KYR
898426758397260683,21858179,2025-06-17,Isole,Castello,45.43699,12.34047,Private room in vacation home,Private room,2,,1.0,,2,30,2,2,30,30,,t,29,59,89,364,2025-06-17,,2,0,0,2023-09-26,2023-10-03,0.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within a day,75%,89%,t,t,2014-09-28,Castello,3,2,1,0,IT027042C2ISBYH2JD
926530538620610967,10417608,2025-06-17,Isole,Cannaregio,45.43903411469517,12.340714412956402,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,31,31,31,31,31,31,$195.00,t,29,59,89,89,2025-06-17,,6,3,0,2023-07-22,2024-10-30,0.26,5.0,4.67,5.0,5.0,4.83,5.0,5.0,f,f,within a day,100%,38%,t,t,2013-12-03,,1,1,0,0,
949057689892091780,105704488,2025-06-17,Isole,Cannaregio,45.442432,12.3386006,Entire home,Entire home/apt,2,,1.0,,2,30,2,2,30,30,,t,27,57,87,267,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,0%,t,t,2016-11-30,,1,1,0,0,IT027042B4KPFYPAUW
952817647855051722,16948380,2025-06-17,Isole,Castello,45.43279202654834,12.350205365081791,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,365,2,2,365,365,$107.00,t,21,51,69,247,2025-06-17,,32,21,1,2023-09-10,2025-05-25,1.48,4.88,4.84,4.88,4.97,4.97,4.94,4.84,f,t,within a day,92%,77%,t,t,2014-06-18,Castello,3,0,3,0,IT027042C2XWKEE9V6
957995381075738308,531844809,2025-06-17,Isole,Lido,45.38813967919487,12.35271379351616,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,4,30,2,4,30,30,$189.00,t,0,0,12,187,2025-06-17,,7,3,0,2023-09-05,2025-05-11,0.32,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,,within a day,100%,80%,t,t,2023-08-14,,1,1,0,0,IT027042C26F7V8CNB
961044770154930028,532631646,2025-06-17,Terraferma,Marghera,45.4737781341431,12.223923292065422,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$70.00,t,29,59,89,269,2025-06-17,,6,2,0,2023-09-03,2024-10-06,0.28,4.0,4.33,4.0,4.33,4.17,4.33,3.67,f,f,a few days or more,33%,46%,t,t,2023-08-18,,3,0,3,0,IT027042B4XIW619T8
963479513938135704,532631646,2025-06-17,Terraferma,Marghera,45.4752455661548,12.224308477899529,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,1,365,1,1,365,365,$38.00,t,29,57,87,267,2025-06-17,,7,4,1,2023-10-15,2025-05-19,0.34,4.14,4.14,4.43,4.29,3.57,4.57,4.14,f,f,a few days or more,33%,46%,t,t,2023-08-18,,3,0,3,0,IT027042B4XIW619T8
967877549212113691,33055304,2025-06-17,Isole,San Marco,45.4357167,12.339001,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,15,1,3,30,30,$372.00,t,25,55,85,101,2025-06-17,,0,0,0,,,,,,,,,,,t,f,within a day,100%,78%,t,t,2015-05-10,San Marco,5,5,0,0,IT027042B4YG225V7T
988110806307841408,632312,2025-06-17,Isole,Cannaregio,45.44453,12.33645,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,7,365,1,7,365,365,$294.00,t,24,53,64,64,2025-06-17,,2,1,0,2023-10-28,2024-07-05,0.1,5.0,4.5,4.5,5.0,4.0,5.0,4.0,f,f,within a day,88%,29%,t,t,2011-05-27,Castello,6,6,0,0,IT027042C24FBUJOBP
989729617903970676,339561034,2025-06-17,Isole,Cannaregio,45.44504,12.32975,Entire guesthouse,Entire home/apt,2,1.5,1.0,1.0,31,365,31,31,365,365,$166.00,t,29,59,89,269,2025-06-17,,3,3,0,2024-09-04,2024-09-29,0.31,4.67,4.67,4.67,5.0,5.0,5.0,4.67,f,f,a few days or more,0%,25%,t,t,2020-02-29,,1,1,0,0,
995806616009362590,532631646,2025-06-17,Terraferma,Marghera,45.47335538801931,12.22257771163942,Private room in bed and breakfast,Private room,3,1.0,1.0,1.0,1,30,1,1,30,30,$71.00,t,29,55,85,265,2025-06-17,,1,0,0,2023-10-14,2023-10-14,0.05,5.0,5.0,5.0,5.0,5.0,,5.0,f,f,a few days or more,33%,46%,t,t,2023-08-18,,3,0,3,0,IT027042B4XIW619T8
1032636780079013993,548106987,2025-06-17,Isole,San Marco,45.43464833880724,12.328183688824458,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,4,365,4,6,28,365,$171.00,t,13,25,46,130,2025-06-17,,16,12,0,2024-05-05,2025-01-05,1.17,4.81,4.94,4.88,4.69,4.75,4.88,4.69,f,t,within a day,83%,89%,t,t,2023-11-25,San Marco,1,1,0,0,IT027042C22QO7IAWK
1039196023195025271,472500357,2025-06-17,Terraferma,Bissuola,45.49396848804402,12.256465668869694,Private room in rental unit,Private room,2,,,,1,365,1,1,365,365,,t,0,0,0,0,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,68%,t,t,2022-07-31,,4,1,3,0,IT027042B4NW97EJUA
1039571295772559304,472500357,2025-06-17,Terraferma,Bissuola,45.49315709982999,12.258059028936756,Private room in rental unit,Private room,2,,,,1,365,1,1,365,365,,t,0,0,0,0,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,68%,t,t,2022-07-31,,4,1,3,0,IT027042B4NW97EJUA
1039586921041220381,472500357,2025-06-17,Terraferma,Bissuola,45.49391981234949,12.256091896221356,Private room in rental unit,Private room,2,,,,1,365,1,1,365,365,,t,0,0,0,0,2025-06-17,,1,0,0,2024-04-20,2024-04-20,0.07,4.0,4.0,5.0,4.0,5.0,4.0,5.0,f,f,within a day,100%,68%,t,t,2022-07-31,,4,1,3,0,IT027042B4NW97EJUA
1064487285794044889,550398394,2025-06-17,Isole,Cannaregio,45.4394,12.33954,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,31,365,31,31,365,365,$243.00,t,16,46,76,351,2025-06-17,,4,4,1,2024-10-09,2025-05-21,0.48,5.0,4.75,4.5,5.0,5.0,5.0,4.75,f,f,within a day,80%,32%,t,t,2023-12-10,,1,1,0,0,"I applied for a CIN, but haven’t received it yet"
1067836474245419546,556205498,2025-06-17,Isole,San Marco,45.433609013817936,12.328560729330922,Entire home,Entire home/apt,4,2.0,2.0,0.0,2,20,2,2,20,20,$336.00,t,15,43,65,150,2025-06-17,,2,0,0,2024-05-10,2024-06-02,0.15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within a day,100%,,t,t,2024-01-13,,1,1,0,0,IT027042C2KGZQM6VM
1076041088275296522,365215500,2025-06-17,Isole,Dorsoduro,45.42955636467177,12.331067477909867,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,3,5,1,4,5,5,$179.00,t,12,20,30,270,2025-06-17,,1,1,0,2024-10-09,2024-10-09,0.12,3.0,4.0,5.0,3.0,2.0,5.0,4.0,t,f,a few days or more,0%,100%,t,t,2020-08-31,,2,2,0,0,IT027042B4XDOYZO4H
1104943560066501934,565301312,2025-06-17,Isole,Dorsoduro,45.43190710328409,12.319034226983655,Entire home,Entire home/apt,4,2.0,2.0,2.0,2,30,2,4,30,30,$211.00,t,15,28,54,225,2025-06-17,,12,8,1,2024-05-15,2025-06-01,0.9,4.92,4.83,4.92,5.0,5.0,5.0,4.67,f,t,within a day,100%,100%,t,t,2024-03-04,,1,1,0,0,IT027042C2A9Q4LYF2
1105791276366011491,21839971,2025-06-17,Isole,Alberoni,45.3451664,12.3141639,Entire home,Entire home/apt,5,1.0,2.0,3.0,31,365,31,31,365,365,$250.00,t,28,58,88,268,2025-06-17,,1,1,0,2024-09-03,2024-09-03,0.1,5.0,4.0,5.0,5.0,5.0,3.0,3.0,f,f,within a day,100%,100%,t,f,2014-09-27,,1,1,0,0,
1115035206723392981,178963743,2025-06-17,Isole,San Marco,45.434374,12.333481,Entire rental unit,Entire home/apt,10,,7.0,,3,28,3,3,28,28,,t,11,20,45,134,2025-06-17,,10,9,0,2024-05-13,2025-01-02,0.75,4.9,5.0,5.0,5.0,5.0,4.9,4.9,t,f,within a day,90%,79%,t,t,2018-03-17,,2,2,0,0,IT027042B42TVQVUE3
1116623694346383044,560159317,2025-06-17,Isole,Castello,45.43434376470037,12.356434194119318,Entire rental unit,Entire home/apt,2,,1.0,,2,1125,2,2,1125,1125,,t,21,51,81,81,2025-06-17,,61,46,1,2024-04-09,2025-05-23,4.21,4.92,4.98,4.95,4.85,4.84,4.95,4.8,f,t,within a day,100%,95%,t,t,2024-02-03,,1,1,0,0,IT027042B4SBQIB23G
1118843758834034668,81267139,2025-06-17,Terraferma,Ca' Emiliani,45.460228542234944,12.22248395710796,Room in hotel,Private room,15,,5.0,,1,365,1,1,365,365,,t,7,8,20,194,2025-06-17,,55,44,4,2024-04-23,2025-06-03,3.92,4.56,4.49,4.53,4.65,4.45,4.4,4.58,f,f,within a day,96%,98%,t,t,2016-07-02,,2,0,2,0,IT027042A1QCNWQJTY
1126705372749729269,20342623,2025-06-17,Isole,Santa Croce,45.4394112,12.3240797,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,2,50,2,4,50,50,$169.00,t,24,54,84,163,2025-06-17,,14,12,0,2024-04-20,2025-05-11,0.99,5.0,5.0,4.93,5.0,5.0,5.0,5.0,f,t,within a day,100%,79%,t,t,2014-08-21,,1,1,0,0,IT027042C2OOD6F5XV
1131014961242849367,3549494,2025-06-17,Terraferma,Piave 1860,45.48537,12.23147,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,365,2,2,365,365,$143.00,t,0,0,0,16,2025-06-17,,6,5,0,2024-04-28,2025-01-06,0.43,4.67,5.0,5.0,4.67,4.5,5.0,4.33,f,f,within a day,50%,46%,t,t,2012-09-12,Giudecca,9,9,0,0,IT027042B4VPLDGRPG
1131050574490973390,3549494,2025-06-17,Terraferma,Piave 1860,45.48467401659245,12.23203873895022,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,2,365,2,2,365,365,$163.00,t,29,59,89,364,2025-06-17,,2,1,0,2024-05-27,2024-08-14,0.16,3.5,4.0,4.5,4.5,4.0,4.5,3.0,f,f,within a day,50%,46%,t,t,2012-09-12,Giudecca,9,9,0,0,IT027042B4P859Y2XP
1133207254571805076,548871833,2025-06-17,Isole,Dorsoduro,45.42961,12.3313,Entire loft,Entire home/apt,2,1.0,0.0,1.0,31,540,31,31,540,540,$71.00,t,29,59,89,364,2025-06-17,,0,0,0,,,,,,,,,,,f,,within a day,50%,83%,f,t,2023-11-30,,2,2,0,0,
1133217599609383527,548871833,2025-06-17,Isole,San Marco,45.43176404277095,12.330914325272412,Entire condo,Entire home/apt,4,,2.0,,31,540,31,31,540,540,,t,29,59,89,364,2025-06-17,,1,1,1,2025-06-12,2025-06-12,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,,within a day,50%,83%,f,t,2023-11-30,,2,2,0,0,
1134515034450761559,572208548,2025-06-17,Terraferma,Piave 1860,45.4860616,12.2346818,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,365,31,31,1125,1125,$69.00,t,30,60,90,365,2025-06-17,,66,50,0,2024-04-26,2024-12-29,4.74,4.65,4.82,4.76,4.89,4.73,4.67,4.56,t,f,within a day,50%,100%,f,t,2024-04-14,,4,0,4,0,
1141913626198357996,572208548,2025-06-17,Terraferma,Piave 1860,45.485991,12.2346938,Private room in rental unit,Private room,4,1.0,1.0,2.0,31,365,31,31,1125,1125,$80.00,t,30,60,90,365,2025-06-17,,43,32,0,2024-04-28,2024-12-31,3.1,4.49,4.56,4.51,4.6,4.67,4.49,4.35,t,f,within a day,50%,100%,f,t,2024-04-14,,4,0,4,0,
1163800464559750042,572208548,2025-06-17,Terraferma,Piave 1860,45.48498,12.23533,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,1125,31,31,1125,1125,$68.00,t,30,60,90,365,2025-06-17,,46,44,0,2024-06-10,2025-01-06,3.7,4.65,4.61,4.74,4.74,4.7,4.5,4.74,t,f,within a day,50%,100%,f,t,2024-04-14,,4,0,4,0,IT027042C2ZSAIR4MJ
1172630064597888210,512015946,2025-06-17,Terraferma,Piave 1860,45.48401,12.2279,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$68.00,t,29,59,89,269,2025-06-17,,13,11,0,2024-06-08,2025-04-21,1.04,4.0,4.0,3.92,4.15,4.31,4.38,4.08,f,f,within a day,77%,85%,t,t,2023-04-27,,3,0,3,0,Exempt
1172828773227753595,13261458,2025-06-17,Terraferma,Piave 1860,45.4846169,12.2372688,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,1,365,1,1,365,365,$117.00,t,0,0,0,164,2025-06-17,,0,0,0,,,,,,,,,,,f,,within a day,80%,42%,t,t,2014-03-18,,3,3,0,0,It027042CYL4ZJG4I
1194158623942315263,572208548,2025-06-17,Terraferma,Piave 1860,45.4860616,12.2346818,Private room in rental unit,Private room,3,1.0,1.0,2.0,31,365,31,31,1125,1125,$65.00,t,30,60,90,365,2025-06-17,,8,8,0,2024-08-06,2024-11-04,0.76,4.5,4.63,5.0,4.75,4.88,4.75,4.63,t,f,within a day,50%,100%,f,t,2024-04-14,,4,0,4,0,
