id,id_anfitrion,ultima_extraccion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,noches_minimas,noches_maximas,min_noches_minimas,max_noches_minimas,min_noches_maximas,max_noches_maximas,precio,tiene_disponibilidad,disp_30d,disp_60d,disp_90d,disp_365d,calendario_ultima_extraccion,calendario_actualizado,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,antiguedad_host,vecindario_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia
1203612185366829934,496330283,2025-06-17,Isole,San Polo,45.43759,12.32328,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,30,1,2,30,30,$101.00,t,14,38,54,222,2025-06-17,,47,47,5,2024-08-11,2025-06-05,4.53,4.47,4.43,4.67,4.61,4.59,4.74,4.33,t,f,within an hour,100%,97%,f,t,2023-01-16,,2,2,0,0,IT027042C27ULXOOWP
1203684625533115288,589978104,2025-06-17,Isole,Cannaregio,45.4457798,12.3284667,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$135.00,t,15,44,72,72,2025-06-17,,9,9,0,2024-08-19,2025-05-15,0.89,4.89,5.0,4.89,4.89,5.0,5.0,4.33,t,f,within an hour,100%,96%,t,t,2024-07-15,,3,0,3,0,IT027042C2WC8OHE74
1203690261440734403,589978104,2025-06-17,Isole,Cannaregio,45.4457798,12.3284667,Private room in rental unit,Private room,3,1.0,1.0,1.0,1,365,1,1,365,365,$148.00,t,19,46,75,75,2025-06-17,,7,7,1,2024-07-21,2025-05-30,0.63,4.71,4.57,4.71,5.0,4.57,4.86,4.71,t,f,within an hour,100%,96%,t,t,2024-07-15,,3,0,3,0,IT027042C2WC8OHE74
1203693763649670830,589978104,2025-06-17,Isole,Cannaregio,45.4457798,12.3284667,Private room in rental unit,Private room,3,1.0,1.0,1.0,1,365,1,1,365,365,$139.00,t,20,47,75,75,2025-06-17,,13,13,1,2024-08-22,2025-05-31,1.3,4.69,4.85,4.85,4.62,4.92,4.77,4.77,t,f,within an hour,100%,96%,t,t,2024-07-15,,3,0,3,0,IT027042C2WC8OHE74
1204240005221117556,587737364,2025-06-17,Terraferma,Piave 1860,45.48519123944197,12.230360135436058,Private room in rental unit,Private room,3,2.0,1.0,2.0,1,365,1,1,365,365,$49.00,t,28,58,88,178,2025-06-17,,1,1,0,2025-05-11,2025-05-11,0.79,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,within an hour,100%,100%,f,t,2024-07-05,,3,0,3,0,IT027042C28A63T4PL
1204249760760152858,587737364,2025-06-17,Terraferma,Piave 1860,45.48519123944197,12.230360135436058,Private room in rental unit,Private room,2,2.0,1.0,2.0,1,365,1,1,365,365,$49.00,t,28,55,85,174,2025-06-17,,1,1,0,2025-04-26,2025-04-26,0.57,4.0,5.0,4.0,5.0,5.0,5.0,4.0,t,f,within an hour,100%,100%,f,t,2024-07-05,,3,0,3,0,IT027042C28A63T4PL
1204368004985570774,590830126,2025-06-17,Isole,Santa Croce,45.4366016,12.3236752,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,1,365,1,1,365,365,$151.00,t,17,46,76,346,2025-06-17,,18,18,3,2024-11-02,2025-06-04,2.37,5.0,5.0,4.94,4.78,4.83,5.0,4.94,f,f,within a few hours,100%,92%,t,t,2024-07-19,,5,2,3,0,IT027042C2BZAX3ATG
1204447007358485499,590858016,2025-06-17,Isole,Castello,45.4371872,12.3405936,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,2,365,1,2,365,365,$301.00,t,14,38,66,320,2025-06-17,,26,26,5,2024-12-25,2025-06-09,4.46,4.96,4.88,5.0,4.92,5.0,5.0,4.88,t,t,within an hour,100%,100%,t,t,2024-07-19,,1,1,0,0,IT027042C2H6SVNWDV
1204894317379142355,590830126,2025-06-17,Isole,Santa Croce,45.4366016,12.3236752,Private room in serviced apartment,Private room,2,1.0,1.0,1.0,2,365,2,2,365,365,$174.00,t,16,44,74,340,2025-06-17,,2,2,0,2024-12-23,2025-05-04,0.34,4.5,4.5,5.0,3.5,3.5,5.0,4.5,f,f,within a few hours,100%,92%,t,t,2024-07-19,,5,2,3,0,IT027042C2BZAX3ATG
1204896907316844047,590830126,2025-06-17,Isole,San Polo,45.43772624659546,12.324863976228851,Private room in vacation home,Private room,4,1.0,1.0,1.0,1,365,1,1,365,365,$167.00,t,13,38,67,337,2025-06-17,,5,5,0,2024-12-29,2025-05-10,0.88,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within a few hours,100%,92%,t,t,2024-07-19,,5,2,3,0,IT027042C2BZAX3ATG
1204927107282715076,530829214,2025-06-17,Isole,Cannaregio,45.44069,12.3403,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,365,1,2,365,365,$180.00,t,27,57,87,194,2025-06-17,,4,4,0,2024-09-22,2024-10-21,0.45,5.0,5.0,5.0,5.0,5.0,4.75,5.0,f,t,within an hour,100%,90%,t,t,2023-08-09,,2,2,0,0,IT027042C25ZQ73OUQ
1205898816502170393,587653435,2025-06-17,Terraferma,Piave 1860,45.4829807,12.2324857,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,365,31,31,365,365,$69.00,t,30,60,90,365,2025-06-17,,37,37,0,2024-07-28,2025-02-16,3.42,4.27,4.27,4.35,4.73,4.54,4.59,4.3,t,f,within a few hours,100%,100%,t,t,2024-07-05,,3,0,3,0,
1206522581049562811,591440152,2025-06-17,Isole,Castello,45.4378411,12.3400063,Entire rental unit,Entire home/apt,7,2.0,2.0,3.0,1,365,1,2,99,365,$578.00,t,8,20,41,309,2025-06-17,,9,9,1,2024-08-15,2025-06-02,0.88,4.78,5.0,4.88,4.88,5.0,4.88,4.63,t,f,within an hour,100%,95%,t,t,2024-07-22,,1,1,0,0,IT027042B4QHZKD7DM
1206616775288991546,524432489,2025-06-17,Isole,Cannaregio,45.4439261,12.3235339,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,29,2,4,29,29,$115.00,t,14,35,60,157,2025-06-17,,15,15,2,2024-08-03,2025-06-15,1.41,4.6,4.87,4.47,4.93,4.93,4.93,4.47,t,f,within an hour,100%,99%,t,t,2023-07-08,,37,37,0,0,IT027042C27F7ECZZH
1206990237100471298,589392450,2025-06-17,Isole,San Marco,45.43138399808323,12.333724677981378,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3,28,3,4,28,28,$122.00,t,0,0,0,144,2025-06-17,,1,1,0,2024-10-07,2024-10-07,0.12,5.0,5.0,3.0,4.0,5.0,5.0,5.0,t,f,,,100%,t,t,2024-07-12,,1,1,0,0,IT027042C2F4SFE54A
1207248751738611278,591639825,2025-06-17,Isole,Dorsoduro,45.43611622891044,12.325041584722754,Room in hotel,Private room,2,,1.0,,1,365,1,1,365,365,,t,0,0,0,0,2025-06-17,,0,0,0,,,,,,,,,,,f,f,,,0%,f,t,2024-07-23,,1,0,1,0,IT027042B47M95WM3H
1208725575290781199,592024234,2025-06-17,Terraferma,Marghera Catene,45.478745996553386,12.20162395387888,Private room in home,Private room,1,2.5,3.0,1.0,31,365,31,31,365,365,$95.00,t,30,60,90,365,2025-06-17,,0,0,0,,,,,,,,,,,f,f,,,,t,t,2024-07-25,,1,0,1,0,
1209297243001089216,524432489,2025-06-17,Isole,Cannaregio,45.44484295480677,12.318128253967288,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,2,29,2,4,29,29,$143.00,t,13,43,73,173,2025-06-17,,8,8,1,2024-09-15,2025-06-15,0.87,4.75,4.88,4.63,4.88,4.88,4.88,4.63,t,f,within an hour,100%,99%,t,t,2023-07-08,,37,37,0,0,IT027042C2WP8KLQV7
1209438882312960574,581279648,2025-06-17,Isole,Lido,45.399859,12.3580388,Entire condo,Entire home/apt,3,1.0,2.0,2.0,4,12,4,12,12,12,$295.00,t,30,60,90,365,2025-06-17,,0,0,0,,,,,,,,,,,f,,within a day,100%,88%,t,t,2024-06-03,,1,1,0,0,IT027042C2AY337AS4
1209874699977588647,587653435,2025-06-17,Terraferma,Piave 1860,45.4829807,12.2324857,Private room in rental unit,Private room,5,1.0,1.0,5.0,31,365,31,31,365,365,$67.00,t,30,60,90,365,2025-06-17,,3,3,0,2024-10-30,2024-11-17,0.39,4.0,4.33,4.0,4.67,4.33,5.0,5.0,f,f,within a few hours,100%,100%,t,t,2024-07-05,,3,0,3,0,
1211318388554541948,464987354,2025-06-17,Terraferma,Piave 1860,45.48218,12.23744,Private room in rental unit,Private room,3,1.0,1.0,2.0,2,365,1,3,365,365,$79.00,t,8,23,50,323,2025-06-17,,1,1,0,2025-04-26,2025-04-26,0.57,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,t,within an hour,100%,100%,t,t,2022-06-19,,3,1,2,0,IT027042C25A4EWNDP
1211503086389182487,592877302,2025-06-17,Isole,Castello,45.4335285,12.3494529,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,29,2,2,29,29,$98.00,t,18,41,58,234,2025-06-17,,23,23,1,2024-08-28,2025-05-31,2.35,4.61,4.74,4.61,4.57,4.83,4.78,4.3,f,,within an hour,100%,100%,f,t,2024-07-29,,1,1,0,0,IT027042C2G3U5FSRF
1211515539719764431,592854882,2025-06-17,Isole,Sant'Elena,45.43034424736244,12.36066516625479,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,29,2,2,29,29,$134.00,t,15,41,52,326,2025-06-17,,20,20,3,2024-09-09,2025-06-06,2.13,5.0,4.95,4.95,5.0,5.0,4.8,4.9,t,t,within an hour,100%,98%,t,t,2024-07-29,,1,1,0,0,IT027042B45CZZIE6E
1212943120234058184,524595212,2025-06-17,Terraferma,Piave 1860,45.48565,12.24207,Entire condo,Entire home/apt,5,1.0,3.0,6.0,2,365,2,2,365,365,$90.00,t,27,57,87,362,2025-06-17,,67,67,0,2024-08-04,2025-05-14,6.32,4.76,4.67,4.82,4.88,4.87,4.64,4.73,f,t,within an hour,100%,70%,t,t,2023-07-09,,1,1,0,0,IT027042B4Z4XCR44M
1213548089439692480,542246976,2025-06-17,Isole,Dorsoduro,45.429418,12.3280754,Entire rental unit,Entire home/apt,10,2.0,4.0,6.0,1,1125,1,3,1,1125,$190.00,t,12,35,65,335,2025-06-17,,102,7,0,2018-09-02,2024-12-01,1.23,4.62,4.71,4.63,4.68,4.65,4.79,4.54,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4FDKSLOGU
1213555041953804935,542246976,2025-06-17,Isole,Castello,45.432965,12.3535052,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1,1125,1,3,1,1125,$122.00,t,12,31,52,321,2025-06-17,,3,3,0,2024-08-08,2024-08-20,0.29,2.33,2.33,2.33,2.67,2.33,3.33,2.33,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4AGZLU5B8
1213574472344788118,542246976,2025-06-17,Isole,Castello,45.4351109,12.348792,Entire rental unit,Entire home/apt,5,2.5,3.0,4.0,1,1125,1,3,1,1125,$157.00,t,11,26,41,309,2025-06-17,,7,7,1,2024-08-11,2025-05-24,0.68,4.29,4.57,4.57,4.29,4.29,4.71,4.14,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B42HPBG2R2
1213580457344910152,542246976,2025-06-17,Isole,San Marco,45.4351266,12.3347463,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1,1125,1,3,1,1125,$158.00,t,7,27,51,320,2025-06-17,,3,3,0,2024-08-22,2024-10-02,0.3,3.33,3.33,4.33,4.0,3.67,4.0,3.67,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2Q8CT9S7X
1213586071617167364,542246976,2025-06-17,Isole,Castello,45.434293472286,12.357587541734,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1125,1,3,1,1125,$82.00,t,3,16,46,315,2025-06-17,,4,4,1,2025-01-12,2025-06-01,0.76,4.75,4.5,5.0,4.5,4.75,4.75,4.5,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042BA79OCNLHY
1213632882871411694,542246976,2025-06-17,Isole,Castello,45.434297236642,12.357608999406,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1125,1,3,1,1125,$85.00,t,9,34,64,339,2025-06-17,,5,5,0,2024-09-07,2025-01-01,0.53,3.8,4.2,3.6,3.4,3.2,4.2,3.2,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4I3WIA3GF
1213639680732181236,556036334,2025-06-17,Terraferma,Giustizia,45.4901323,12.2236794,Entire condo,Entire home/apt,5,1.0,3.0,5.0,2,365,2,2,365,365,$109.00,t,23,50,80,355,2025-06-17,,16,16,2,2024-08-13,2025-06-03,1.55,4.44,4.63,4.69,4.69,4.44,4.31,4.38,t,f,within an hour,100%,99%,t,t,2024-01-12,,19,19,0,0,IT027042B49H4DI3U2
1213655633563009039,542246976,2025-06-17,Isole,Castello,45.4355047,12.3421835,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,1125,1,3,1,1125,$143.00,t,8,19,49,318,2025-06-17,,1,1,0,2024-11-14,2024-11-14,0.14,4.0,4.0,3.0,5.0,2.0,5.0,4.0,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C28F9BJ5ZZ
1213658173458138099,542246976,2025-06-17,Isole,San Polo,45.4396093,12.3319149,Entire rental unit,Entire home/apt,8,2.0,4.0,5.0,1,1125,1,3,2,1125,$231.00,t,6,27,55,320,2025-06-17,,2,2,0,2024-11-26,2025-03-20,0.29,3.5,3.5,3.0,4.5,4.5,4.5,3.0,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2HNXO9VRF
1213662665244308114,542246976,2025-06-17,Isole,Castello,45.43373,12.35683,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1125,1,3,1,1125,$84.00,t,13,43,68,343,2025-06-17,,7,7,0,2024-08-18,2025-01-24,0.69,3.86,4.14,4.14,4.57,4.29,4.57,3.86,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C254C64QOW
1213666216089343244,542246976,2025-06-17,Isole,San Polo,45.4381299,12.3342778,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,1,1125,1,3,1,1125,$183.00,t,8,34,64,335,2025-06-17,,8,8,1,2024-08-09,2025-05-29,0.77,4.0,4.25,4.0,4.88,4.25,5.0,4.5,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2ZUV2LJRA
1213674748361187637,542246976,2025-06-17,Isole,Castello,45.43323,12.35689,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1,1125,1,3,1,1125,$89.00,t,5,17,38,306,2025-06-17,,3,3,0,2024-08-15,2024-10-23,0.29,3.33,3.67,4.0,4.33,4.33,4.67,3.67,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C23Y6XBTTC
1213679220907106048,542246976,2025-06-17,Isole,Cannaregio,45.439816537875,12.340796184717,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1,1125,1,3,1,1125,$105.00,t,2,19,46,313,2025-06-17,,8,8,0,2024-08-06,2025-01-23,0.76,4.5,4.25,4.5,4.88,4.38,4.75,4.5,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C25WODVQW3
1213691038110575414,542246976,2025-06-17,Isole,Santa Croce,45.4403061,12.3263928,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,1,3,1,1125,$104.00,t,4,13,39,310,2025-06-17,,28,28,5,2024-09-02,2025-06-12,2.91,4.18,4.04,3.93,4.36,4.57,4.61,4.0,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4O39MPPKF
1213693918799839673,542246976,2025-06-17,Isole,Castello,45.4301133,12.3583678,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1125,1,3,1,1125,$94.00,t,7,21,40,315,2025-06-17,,6,6,0,2024-08-16,2025-04-13,0.59,3.67,4.5,3.5,4.33,4.67,4.67,3.83,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C29DW7DARE
1213694786665724950,542246976,2025-06-17,Isole,San Polo,45.4396093,12.3319149,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,1,1125,1,3,1,1125,$117.00,t,3,26,47,304,2025-06-17,,7,7,0,2024-09-28,2025-04-06,0.8,4.86,5.0,4.71,4.29,5.0,5.0,4.86,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2C6MQXIRP
1213697809972145745,542246976,2025-06-17,Isole,Cannaregio,45.4411507,12.336107,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,1,3,1,1125,$74.00,t,2,21,46,321,2025-06-17,,12,12,0,2024-11-24,2025-05-04,1.75,4.42,4.58,4.75,4.83,4.25,5.0,4.25,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2Y3ASFB8C
1213704931354206968,542246976,2025-06-17,Isole,San Marco,45.436460506862,12.335880259733,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,1,3,1,1125,$131.00,t,9,34,62,330,2025-06-17,,102,4,0,2016-04-17,2025-05-07,0.91,4.62,4.77,4.82,4.5,4.69,4.97,4.64,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C22VSRCYOF
1213707334292383436,542246976,2025-06-17,Isole,San Polo,45.4389803,12.3321914,Entire rental unit,Entire home/apt,4,,2.0,,1,1125,1,3,1,1125,,t,7,19,44,319,2025-06-17,,8,8,0,2024-09-02,2024-11-03,0.83,3.25,3.0,3.63,4.38,3.38,4.25,3.38,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4MHE8WDZL
1213712031210443184,542246976,2025-06-17,Isole,Castello,45.4350516,12.3475813,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,1,1125,1,3,1,1125,$135.00,t,10,19,47,313,2025-06-17,,1,1,0,2024-09-22,2024-09-22,0.11,3.0,4.0,4.0,5.0,5.0,4.0,4.0,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4EFE9LK6P
1213712676017081329,542246976,2025-06-17,Isole,San Marco,45.4350464,12.3385442,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,1,1125,1,3,1,1125,$125.00,t,10,34,61,326,2025-06-17,,12,12,2,2024-09-18,2025-06-11,1.32,4.08,3.83,4.42,4.75,4.25,4.83,4.0,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4NP4HUA59
1213716534527197298,542246976,2025-06-17,Isole,Cannaregio,45.439792071953,12.340849828897,Entire rental unit,Entire home/apt,5,,2.0,,1,1125,1,3,1,1125,,t,7,24,52,324,2025-06-17,,5,5,0,2024-08-11,2024-12-16,0.48,3.8,3.8,3.8,4.0,4.6,4.6,4.2,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2PHKT6OUX
1213716639667952863,542246976,2025-06-17,Isole,Castello,45.433015986758,12.355394542142,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,1,3,1,1125,$98.00,t,7,16,41,313,2025-06-17,,2,2,0,2024-10-14,2024-12-27,0.24,4.5,4.5,4.0,4.5,4.5,4.5,4.5,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2QYMM8RLA
1213723980280216204,542246976,2025-06-17,Isole,Castello,45.43734397896302,12.341060869383153,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,1,1125,1,3,1,1125,$168.00,t,8,33,61,336,2025-06-17,,22,22,6,2024-10-20,2025-06-08,2.74,4.64,4.59,4.5,4.59,4.5,5.0,4.59,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4YZCDRZKX
1213729356114668184,542246976,2025-06-17,Isole,San Polo,45.4393465,12.3333853,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1125,1,3,1,1125,$122.00,t,6,14,38,313,2025-06-17,,121,32,1,2012-11-07,2025-05-31,0.79,4.62,4.66,4.69,4.7,4.69,4.85,4.56,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4T5498MKR
1213730038323198605,542246976,2025-06-17,Isole,Cannaregio,45.4408554,12.3412215,Entire rental unit,Entire home/apt,4,,2.0,,1,1125,1,3,1,1125,,t,7,27,57,332,2025-06-17,,10,10,2,2024-08-13,2025-06-01,0.97,3.8,3.9,4.0,4.5,3.8,4.4,3.6,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2ZZMQAQZH
1213730867939190078,542246976,2025-06-17,Isole,San Polo,45.43975405817129,12.333102067872598,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,1125,1,3,1,1125,$158.00,t,4,10,39,307,2025-06-17,,120,12,1,2020-02-11,2025-06-08,1.84,4.61,4.83,4.74,4.83,4.81,4.89,4.58,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2PVZYVJQX
1213733750017199928,542246976,2025-06-17,Isole,San Polo,45.4379756,12.3349383,Entire rental unit,Entire home/apt,6,3.0,2.0,4.0,1,1125,1,3,1,1125,$203.00,t,5,21,49,310,2025-06-17,,97,18,5,2022-01-01,2025-06-09,2.3,4.67,4.8,4.8,4.75,4.71,5.0,4.65,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4WVGUHR3O
1213738751468115105,542246976,2025-06-17,Isole,San Polo,45.4393465,12.3333853,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1125,1,3,1,1125,$137.00,t,10,22,51,322,2025-06-17,,12,12,1,2024-08-03,2025-05-20,1.13,4.17,4.0,4.33,4.42,4.08,4.5,3.83,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4ACUSOIGR
1213739574437306964,542246976,2025-06-17,Isole,Castello,45.4334995,12.3494401,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1125,1,3,1,1125,$72.00,t,9,19,45,298,2025-06-17,,10,6,0,2023-11-26,2025-03-15,0.53,4.5,4.6,4.2,4.7,5.0,5.0,4.3,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2WDE9SRZ6
1213744771621043599,542246976,2025-06-17,Isole,San Polo,45.4394304,12.3328991,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1125,1,3,1,1125,$91.00,t,6,19,44,319,2025-06-17,,8,8,0,2024-08-09,2025-03-20,0.77,4.13,4.13,4.0,4.75,4.5,4.88,3.88,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4SC5RY46E
1213746143567038388,542246976,2025-06-17,Isole,San Polo,45.4378787,12.3324339,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,1,3,1,1125,$122.00,t,1,20,47,318,2025-06-17,,74,7,0,2020-08-11,2025-05-06,1.25,4.78,4.86,4.91,4.89,4.74,4.95,4.69,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C24WPY3G7A
1213747605099777736,542246976,2025-06-17,Isole,Castello,45.4349222,12.3467679,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1125,1,3,1,1125,$116.00,t,6,30,54,316,2025-06-17,,11,6,0,2023-03-10,2025-01-25,0.4,4.55,4.45,4.45,4.09,4.45,4.82,4.36,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B49TOH6FSU
1213751423793332550,542246976,2025-06-17,Isole,San Polo,45.4394304,12.3328991,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,1125,1,3,1,1125,$95.00,t,11,35,53,314,2025-06-17,,11,11,0,2024-09-14,2025-05-11,1.19,4.18,3.91,4.64,4.36,4.36,4.64,4.09,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4SOK4U7W8
1213905856071128936,484081398,2025-06-17,Terraferma,Altobello,45.49004735172876,12.24459975129695,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,2,1125,2,2,1125,1125,$208.00,t,7,17,35,286,2025-06-17,,58,58,5,2024-08-18,2025-06-10,5.72,4.95,4.98,4.97,4.95,4.95,4.83,4.9,t,t,within an hour,100%,100%,t,t,2022-10-18,,1,1,0,0,IT027042B49GHP63OR
1214217696261683456,542246976,2025-06-17,Isole,Dorsoduro,45.432265531783,12.325934007969,Entire rental unit,Entire home/apt,6,,2.0,,1,1125,1,3,1,1125,,t,3,13,38,308,2025-06-17,,124,26,6,2019-09-23,2025-06-13,1.78,4.67,4.73,4.74,4.76,4.77,4.9,4.56,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2DUSHA7OY
1214221332670891594,542246976,2025-06-17,Isole,San Polo,45.4394304,12.3328991,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1125,1,3,1,1125,$84.00,t,3,18,39,314,2025-06-17,,20,20,3,2024-08-17,2025-06-13,1.97,4.5,4.55,4.45,4.8,4.3,4.85,4.4,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2JOOQQK4F
1214230358545293319,542246976,2025-06-17,Isole,Castello,45.4346157,12.346411,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,1125,1,3,1,1125,$127.00,t,7,26,44,306,2025-06-17,,3,3,0,2024-08-10,2025-03-14,0.29,3.33,3.33,4.0,2.0,3.0,4.33,3.33,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4PP26EJ2F
1214237945802917706,542246976,2025-06-17,Isole,Castello,45.4374105,12.3419817,Private room in rental unit,Private room,6,,2.0,,1,1125,1,3,1,1125,,t,6,23,47,322,2025-06-17,,188,7,1,2018-04-06,2025-06-06,2.14,4.59,4.68,4.65,4.57,4.71,4.82,4.49,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042C2SF3WEZQT
1214243394119288950,542246976,2025-06-17,Isole,Castello,45.4349222,12.3467679,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1125,1,3,1,1125,$94.00,t,3,22,48,320,2025-06-17,,13,13,1,2024-08-19,2025-05-31,1.29,4.85,4.54,4.69,4.54,4.77,4.77,4.38,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4IHRTP26E
1214244729805613867,542246976,2025-06-17,Isole,San Marco,45.434533836461405,12.332664297270664,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1125,1,3,1,1125,$113.00,t,9,29,57,327,2025-06-17,,41,15,1,2023-08-20,2025-05-31,1.84,4.76,4.85,4.66,4.46,4.68,4.95,4.61,t,f,within an hour,94%,99%,t,t,2023-10-17,Castello,99,84,15,0,IT027042B4XFHOZTGA
